name	emotion
/kaggle/working//train_aug_284_1.wav	03Happy
/kaggle/working//train_aug_284_2.wav	03Happy
/kaggle/working//train_aug_284_3.wav	03Happy
/kaggle/working//train_aug_285_0.wav	01Neutral
/kaggle/working//train_aug_285_1.wav	01Neutral
/kaggle/working//train_aug_285_2.wav	01Neutral
/kaggle/working//train_aug_285_3.wav	01Neutral
/kaggle/working//train_aug_286_0.wav	05Angry
/kaggle/working//train_aug_286_1.wav	05Angry
/kaggle/working//train_aug_286_2.wav	05Angry
/kaggle/working//train_aug_286_3.wav	05Angry
/kaggle/working//train_aug_287_0.wav	05Angry
/kaggle/working//train_aug_287_1.wav	05Angry
/kaggle/working//train_aug_287_2.wav	05Angry
/kaggle/working//train_aug_287_3.wav	05Angry
/kaggle/working//train_aug_288_0.wav	04Sad
/kaggle/working//train_aug_288_1.wav	04Sad
/kaggle/working//train_aug_288_2.wav	04Sad
/kaggle/working//train_aug_288_3.wav	04Sad
/kaggle/working//train_aug_289_0.wav	03Happy
/kaggle/working//train_aug_289_1.wav	03Happy
/kaggle/working//train_aug_289_2.wav	03Happy
/kaggle/working//train_aug_289_3.wav	03Happy
/kaggle/working//train_aug_290_0.wav	04Sad
/kaggle/working//train_aug_290_1.wav	04Sad
/kaggle/working//train_aug_290_2.wav	04Sad
/kaggle/working//train_aug_290_3.wav	04Sad
/kaggle/working//train_aug_291_0.wav	02Fearful
/kaggle/working//train_aug_291_1.wav	02Fearful
/kaggle/working//train_aug_291_2.wav	02Fearful
/kaggle/working//train_aug_291_3.wav	02Fearful
/kaggle/working//train_aug_292_0.wav	01Neutral
/kaggle/working//train_aug_292_1.wav	01Neutral
/kaggle/working//train_aug_292_2.wav	01Neutral
/kaggle/working//train_aug_292_3.wav	01Neutral
/kaggle/working//train_aug_293_0.wav	01Neutral
/kaggle/working//train_aug_293_1.wav	01Neutral
/kaggle/working//train_aug_293_2.wav	01Neutral
/kaggle/working//train_aug_293_3.wav	01Neutral
/kaggle/working//train_aug_294_0.wav	02Fearful
/kaggle/working//train_aug_294_1.wav	02Fearful
/kaggle/working//train_aug_294_2.wav	02Fearful
/kaggle/working//train_aug_294_3.wav	02Fearful
/kaggle/working//train_aug_295_0.wav	05Angry
/kaggle/working//train_aug_295_1.wav	05Angry
/kaggle/working//train_aug_295_2.wav	05Angry
/kaggle/working//train_aug_295_3.wav	05Angry
/kaggle/working//train_aug_296_0.wav	03Happy
/kaggle/working//train_aug_296_1.wav	03Happy
/kaggle/working//train_aug_296_2.wav	03Happy
/kaggle/working//train_aug_296_3.wav	03Happy
/kaggle/working//train_aug_297_0.wav	02Fearful
/kaggle/working//train_aug_297_1.wav	02Fearful
/kaggle/working//train_aug_297_2.wav	02Fearful
/kaggle/working//train_aug_297_3.wav	02Fearful
/kaggle/working//train_aug_298_0.wav	01Neutral
/kaggle/working//train_aug_298_1.wav	01Neutral
/kaggle/working//train_aug_298_2.wav	01Neutral
/kaggle/working//train_aug_298_3.wav	01Neutral
/kaggle/working//train_aug_299_0.wav	03Happy
/kaggle/working//train_aug_299_1.wav	03Happy
/kaggle/working//train_aug_299_2.wav	03Happy
/kaggle/working//train_aug_299_3.wav	03Happy
/kaggle/working//train_aug_300_0.wav	01Neutral
/kaggle/working//train_aug_300_1.wav	01Neutral
/kaggle/working//train_aug_300_2.wav	01Neutral
/kaggle/working//train_aug_300_3.wav	01Neutral
/kaggle/working//train_aug_301_0.wav	03Happy
/kaggle/working//train_aug_301_1.wav	03Happy
/kaggle/working//train_aug_301_2.wav	03Happy
/kaggle/working//train_aug_301_3.wav	03Happy
/kaggle/working//train_aug_302_0.wav	04Sad
/kaggle/working//train_aug_302_1.wav	04Sad
/kaggle/working//train_aug_302_2.wav	04Sad
/kaggle/working//train_aug_302_3.wav	04Sad
/kaggle/working//train_aug_303_0.wav	04Sad
/kaggle/working//train_aug_303_1.wav	04Sad
/kaggle/working//train_aug_303_2.wav	04Sad
/kaggle/working//train_aug_303_3.wav	04Sad
/kaggle/working//train_aug_304_0.wav	04Sad
/kaggle/working//train_aug_304_1.wav	04Sad
/kaggle/working//train_aug_304_2.wav	04Sad
/kaggle/working//train_aug_304_3.wav	04Sad
/kaggle/working//train_aug_305_0.wav	03Happy
/kaggle/working//train_aug_305_1.wav	03Happy
/kaggle/working//train_aug_305_2.wav	03Happy
/kaggle/working//train_aug_305_3.wav	03Happy
/kaggle/working//train_aug_306_0.wav	01Neutral
/kaggle/working//train_aug_306_1.wav	01Neutral
/kaggle/working//train_aug_306_2.wav	01Neutral
/kaggle/working//train_aug_306_3.wav	01Neutral
/kaggle/working//train_aug_307_0.wav	04Sad
/kaggle/working//train_aug_307_1.wav	04Sad
/kaggle/working//train_aug_307_2.wav	04Sad
/kaggle/working//train_aug_307_3.wav	04Sad
/kaggle/working//train_aug_308_0.wav	01Neutral
/kaggle/working//train_aug_308_1.wav	01Neutral
/kaggle/working//train_aug_308_2.wav	01Neutral
/kaggle/working//train_aug_308_3.wav	01Neutral
/kaggle/working//train_aug_309_0.wav	05Angry
/kaggle/working//train_aug_309_1.wav	05Angry
/kaggle/working//train_aug_309_2.wav	05Angry
/kaggle/working//train_aug_309_3.wav	05Angry
/kaggle/working//train_aug_310_0.wav	03Happy
/kaggle/working//train_aug_310_1.wav	03Happy
/kaggle/working//train_aug_310_2.wav	03Happy
/kaggle/working//train_aug_310_3.wav	03Happy
/kaggle/working//train_aug_311_0.wav	04Sad
/kaggle/working//train_aug_311_1.wav	04Sad
/kaggle/working//train_aug_311_2.wav	04Sad
/kaggle/working//train_aug_311_3.wav	04Sad
/kaggle/working//train_aug_312_0.wav	01Neutral
/kaggle/working//train_aug_312_1.wav	01Neutral
/kaggle/working//train_aug_312_2.wav	01Neutral
/kaggle/working//train_aug_312_3.wav	01Neutral
/kaggle/working//train_aug_313_0.wav	03Happy
/kaggle/working//train_aug_313_1.wav	03Happy
/kaggle/working//train_aug_313_2.wav	03Happy
/kaggle/working//train_aug_313_3.wav	03Happy
/kaggle/working//train_aug_314_0.wav	04Sad
/kaggle/working//train_aug_314_1.wav	04Sad
/kaggle/working//train_aug_314_2.wav	04Sad
/kaggle/working//train_aug_314_3.wav	04Sad
/kaggle/working//train_aug_315_0.wav	04Sad
/kaggle/working//train_aug_315_1.wav	04Sad
/kaggle/working//train_aug_315_2.wav	04Sad
/kaggle/working//train_aug_315_3.wav	04Sad
/kaggle/working//train_aug_316_0.wav	02Fearful
/kaggle/working//train_aug_316_1.wav	02Fearful
/kaggle/working//train_aug_316_2.wav	02Fearful
/kaggle/working//train_aug_316_3.wav	02Fearful
/kaggle/working//train_aug_317_0.wav	01Neutral
/kaggle/working//train_aug_317_1.wav	01Neutral
/kaggle/working//train_aug_317_2.wav	01Neutral
/kaggle/working//train_aug_317_3.wav	01Neutral
/kaggle/working//train_aug_318_0.wav	04Sad
/kaggle/working//train_aug_318_1.wav	04Sad
/kaggle/working//train_aug_318_2.wav	04Sad
/kaggle/working//train_aug_318_3.wav	04Sad
/kaggle/working//train_aug_319_0.wav	04Sad
/kaggle/working//train_aug_319_1.wav	04Sad
/kaggle/working//train_aug_319_2.wav	04Sad
/kaggle/working//train_aug_319_3.wav	04Sad
/kaggle/working//train_aug_320_0.wav	02Fearful
/kaggle/working//train_aug_320_1.wav	02Fearful
/kaggle/working//train_aug_320_2.wav	02Fearful
/kaggle/working//train_aug_320_3.wav	02Fearful
/kaggle/working//train_aug_321_0.wav	02Fearful
/kaggle/working//train_aug_321_1.wav	02Fearful
/kaggle/working//train_aug_321_2.wav	02Fearful
/kaggle/working//train_aug_321_3.wav	02Fearful
/kaggle/working//train_aug_322_0.wav	02Fearful
/kaggle/working//train_aug_322_1.wav	02Fearful
/kaggle/working//train_aug_322_2.wav	02Fearful
/kaggle/working//train_aug_322_3.wav	02Fearful
/kaggle/working//train_aug_323_0.wav	04Sad
/kaggle/working//train_aug_323_1.wav	04Sad
/kaggle/working//train_aug_323_2.wav	04Sad
/kaggle/working//train_aug_323_3.wav	04Sad
/kaggle/working//train_aug_324_0.wav	03Happy
/kaggle/working//train_aug_324_1.wav	03Happy
/kaggle/working//train_aug_324_2.wav	03Happy
/kaggle/working//train_aug_324_3.wav	03Happy
/kaggle/working//train_aug_325_0.wav	03Happy
/kaggle/working//train_aug_325_1.wav	03Happy
/kaggle/working//train_aug_325_2.wav	03Happy
/kaggle/working//train_aug_325_3.wav	03Happy
/kaggle/working//train_aug_326_0.wav	04Sad
/kaggle/working//train_aug_326_1.wav	04Sad
/kaggle/working//train_aug_326_2.wav	04Sad
/kaggle/working//train_aug_326_3.wav	04Sad
/kaggle/working//train_aug_327_0.wav	05Angry
/kaggle/working//train_aug_327_1.wav	05Angry
/kaggle/working//train_aug_327_2.wav	05Angry
/kaggle/working//train_aug_327_3.wav	05Angry
/kaggle/working//train_aug_328_0.wav	05Angry
/kaggle/working//train_aug_328_1.wav	05Angry
/kaggle/working//train_aug_328_2.wav	05Angry
/kaggle/working//train_aug_328_3.wav	05Angry
/kaggle/working//train_aug_329_0.wav	02Fearful
/kaggle/working//train_aug_329_1.wav	02Fearful
/kaggle/working//train_aug_329_2.wav	02Fearful
/kaggle/working//train_aug_329_3.wav	02Fearful
/kaggle/working//train_aug_330_0.wav	02Fearful
/kaggle/working//train_aug_330_1.wav	02Fearful
/kaggle/working//train_aug_330_2.wav	02Fearful
/kaggle/working//train_aug_330_3.wav	02Fearful
/kaggle/working//train_aug_331_0.wav	05Angry
/kaggle/working//train_aug_331_1.wav	05Angry
/kaggle/working//train_aug_331_2.wav	05Angry
/kaggle/working//train_aug_331_3.wav	05Angry
/kaggle/working//train_aug_332_0.wav	03Happy
/kaggle/working//train_aug_332_1.wav	03Happy
/kaggle/working//train_aug_332_2.wav	03Happy
/kaggle/working//train_aug_332_3.wav	03Happy
/kaggle/working//train_aug_333_0.wav	05Angry
/kaggle/working//train_aug_333_1.wav	05Angry
/kaggle/working//train_aug_333_2.wav	05Angry
/kaggle/working//train_aug_333_3.wav	05Angry
/kaggle/working//train_aug_334_0.wav	03Happy
/kaggle/working//train_aug_334_1.wav	03Happy
/kaggle/working//train_aug_334_2.wav	03Happy
/kaggle/working//train_aug_334_3.wav	03Happy
/kaggle/working//train_aug_335_0.wav	02Fearful
/kaggle/working//train_aug_335_1.wav	02Fearful
/kaggle/working//train_aug_335_2.wav	02Fearful
/kaggle/working//train_aug_335_3.wav	02Fearful
/kaggle/working//train_aug_336_0.wav	05Angry
/kaggle/working//train_aug_336_1.wav	05Angry
/kaggle/working//train_aug_336_2.wav	05Angry
/kaggle/working//train_aug_336_3.wav	05Angry
/kaggle/working//train_aug_337_0.wav	01Neutral
/kaggle/working//train_aug_337_1.wav	01Neutral
/kaggle/working//train_aug_337_2.wav	01Neutral
/kaggle/working//train_aug_337_3.wav	01Neutral
/kaggle/working//train_aug_338_0.wav	01Neutral
/kaggle/working//train_aug_338_1.wav	01Neutral
/kaggle/working//train_aug_338_2.wav	01Neutral
/kaggle/working//train_aug_338_3.wav	01Neutral
/kaggle/working//train_aug_339_0.wav	05Angry
/kaggle/working//train_aug_339_1.wav	05Angry
/kaggle/working//train_aug_339_2.wav	05Angry
/kaggle/working//train_aug_339_3.wav	05Angry
/kaggle/working//train_aug_340_0.wav	01Neutral
/kaggle/working//train_aug_340_1.wav	01Neutral
/kaggle/working//train_aug_340_2.wav	01Neutral
/kaggle/working//train_aug_340_3.wav	01Neutral
/kaggle/working//train_aug_341_0.wav	01Neutral
/kaggle/working//train_aug_341_1.wav	01Neutral
/kaggle/working//train_aug_341_2.wav	01Neutral
/kaggle/working//train_aug_341_3.wav	01Neutral
/kaggle/working//train_aug_342_0.wav	01Neutral
/kaggle/working//train_aug_342_1.wav	01Neutral
/kaggle/working//train_aug_342_2.wav	01Neutral
/kaggle/working//train_aug_342_3.wav	01Neutral
/kaggle/working//train_aug_343_0.wav	04Sad
/kaggle/working//train_aug_343_1.wav	04Sad
/kaggle/working//train_aug_343_2.wav	04Sad
/kaggle/working//train_aug_343_3.wav	04Sad
/kaggle/working//train_aug_344_0.wav	02Fearful
/kaggle/working//train_aug_344_1.wav	02Fearful
/kaggle/working//train_aug_344_2.wav	02Fearful
/kaggle/working//train_aug_344_3.wav	02Fearful
/kaggle/working//train_aug_345_0.wav	05Angry
/kaggle/working//train_aug_345_1.wav	05Angry
/kaggle/working//train_aug_345_2.wav	05Angry
/kaggle/working//train_aug_345_3.wav	05Angry
/kaggle/working//train_aug_346_0.wav	05Angry
/kaggle/working//train_aug_346_1.wav	05Angry
/kaggle/working//train_aug_346_2.wav	05Angry
/kaggle/working//train_aug_346_3.wav	05Angry
/kaggle/working//train_aug_347_0.wav	01Neutral
/kaggle/working//train_aug_347_1.wav	01Neutral
/kaggle/working//train_aug_347_2.wav	01Neutral
/kaggle/working//train_aug_347_3.wav	01Neutral
/kaggle/working//train_aug_348_0.wav	04Sad
/kaggle/working//train_aug_348_1.wav	04Sad
/kaggle/working//train_aug_348_2.wav	04Sad
/kaggle/working//train_aug_348_3.wav	04Sad
/kaggle/working//train_aug_349_0.wav	02Fearful
/kaggle/working//train_aug_349_1.wav	02Fearful
/kaggle/working//train_aug_349_2.wav	02Fearful
/kaggle/working//train_aug_349_3.wav	02Fearful
/kaggle/working//train_aug_350_0.wav	03Happy
/kaggle/working//train_aug_350_1.wav	03Happy
/kaggle/working//train_aug_350_2.wav	03Happy
/kaggle/working//train_aug_350_3.wav	03Happy
/kaggle/working//train_aug_351_0.wav	01Neutral
/kaggle/working//train_aug_351_1.wav	01Neutral
/kaggle/working//train_aug_351_2.wav	01Neutral
/kaggle/working//train_aug_351_3.wav	01Neutral
/kaggle/working//train_aug_352_0.wav	03Happy
/kaggle/working//train_aug_352_1.wav	03Happy
/kaggle/working//train_aug_352_2.wav	03Happy
/kaggle/working//train_aug_352_3.wav	03Happy
/kaggle/working//train_aug_353_0.wav	05Angry
/kaggle/working//train_aug_353_1.wav	05Angry
/kaggle/working//train_aug_353_2.wav	05Angry
/kaggle/working//train_aug_353_3.wav	05Angry
/kaggle/working//train_aug_354_0.wav	02Fearful
/kaggle/working//train_aug_354_1.wav	02Fearful
/kaggle/working//train_aug_354_2.wav	02Fearful
/kaggle/working//train_aug_354_3.wav	02Fearful
/kaggle/working//train_aug_355_0.wav	02Fearful
/kaggle/working//train_aug_355_1.wav	02Fearful
/kaggle/working//train_aug_355_2.wav	02Fearful
/kaggle/working//train_aug_355_3.wav	02Fearful
/kaggle/working//train_aug_356_0.wav	04Sad
/kaggle/working//train_aug_356_1.wav	04Sad
/kaggle/working//train_aug_356_2.wav	04Sad
/kaggle/working//train_aug_356_3.wav	04Sad
/kaggle/working//train_aug_357_0.wav	01Neutral
/kaggle/working//train_aug_357_1.wav	01Neutral
/kaggle/working//train_aug_357_2.wav	01Neutral
/kaggle/working//train_aug_357_3.wav	01Neutral
/kaggle/working//train_aug_358_0.wav	02Fearful
/kaggle/working//train_aug_358_1.wav	02Fearful
/kaggle/working//train_aug_358_2.wav	02Fearful
/kaggle/working//train_aug_358_3.wav	02Fearful
/kaggle/working//train_aug_359_0.wav	01Neutral
/kaggle/working//train_aug_359_1.wav	01Neutral
/kaggle/working//train_aug_359_2.wav	01Neutral
/kaggle/working//train_aug_359_3.wav	01Neutral
/kaggle/working//train_aug_360_0.wav	02Fearful
/kaggle/working//train_aug_360_1.wav	02Fearful
/kaggle/working//train_aug_360_2.wav	02Fearful
/kaggle/working//train_aug_360_3.wav	02Fearful
/kaggle/working//train_aug_361_0.wav	03Happy
/kaggle/working//train_aug_361_1.wav	03Happy
/kaggle/working//train_aug_361_2.wav	03Happy
/kaggle/working//train_aug_361_3.wav	03Happy
/kaggle/working//train_aug_362_0.wav	01Neutral
/kaggle/working//train_aug_362_1.wav	01Neutral
/kaggle/working//train_aug_362_2.wav	01Neutral
/kaggle/working//train_aug_362_3.wav	01Neutral
/kaggle/working//train_aug_363_0.wav	05Angry
/kaggle/working//train_aug_363_1.wav	05Angry
/kaggle/working//train_aug_363_2.wav	05Angry
/kaggle/working//train_aug_363_3.wav	05Angry
/kaggle/working//train_aug_364_0.wav	01Neutral
/kaggle/working//train_aug_364_1.wav	01Neutral
/kaggle/working//train_aug_364_2.wav	01Neutral
/kaggle/working//train_aug_364_3.wav	01Neutral
/kaggle/working//train_aug_365_0.wav	04Sad
/kaggle/working//train_aug_365_1.wav	04Sad
/kaggle/working//train_aug_365_2.wav	04Sad
/kaggle/working//train_aug_365_3.wav	04Sad
/kaggle/working//train_aug_366_0.wav	05Angry
/kaggle/working//train_aug_366_1.wav	05Angry
/kaggle/working//train_aug_366_2.wav	05Angry
/kaggle/working//train_aug_366_3.wav	05Angry
/kaggle/working//train_aug_367_0.wav	05Angry
/kaggle/working//train_aug_367_1.wav	05Angry
/kaggle/working//train_aug_367_2.wav	05Angry
/kaggle/working//train_aug_367_3.wav	05Angry
/kaggle/working//train_aug_368_0.wav	02Fearful
/kaggle/working//train_aug_368_1.wav	02Fearful
/kaggle/working//train_aug_368_2.wav	02Fearful
/kaggle/working//train_aug_368_3.wav	02Fearful
/kaggle/working//train_aug_369_0.wav	03Happy
/kaggle/working//train_aug_369_1.wav	03Happy
/kaggle/working//train_aug_369_2.wav	03Happy
/kaggle/working//train_aug_369_3.wav	03Happy
/kaggle/working//train_aug_370_0.wav	04Sad
/kaggle/working//train_aug_370_1.wav	04Sad
/kaggle/working//train_aug_370_2.wav	04Sad
/kaggle/working//train_aug_370_3.wav	04Sad
/kaggle/working//train_aug_371_0.wav	05Angry
/kaggle/working//train_aug_371_1.wav	05Angry
/kaggle/working//train_aug_371_2.wav	05Angry
/kaggle/working//train_aug_371_3.wav	05Angry
/kaggle/working//train_aug_372_0.wav	02Fearful
/kaggle/working//train_aug_372_1.wav	02Fearful
/kaggle/working//train_aug_372_2.wav	02Fearful
/kaggle/working//train_aug_372_3.wav	02Fearful
/kaggle/working//train_aug_373_0.wav	05Angry
/kaggle/working//train_aug_373_1.wav	05Angry
/kaggle/working//train_aug_373_2.wav	05Angry
/kaggle/working//train_aug_373_3.wav	05Angry
/kaggle/working//train_aug_374_0.wav	01Neutral
/kaggle/working//train_aug_374_1.wav	01Neutral
/kaggle/working//train_aug_374_2.wav	01Neutral
/kaggle/working//train_aug_374_3.wav	01Neutral
/kaggle/working//train_aug_375_0.wav	03Happy
/kaggle/working//train_aug_375_1.wav	03Happy
/kaggle/working//train_aug_375_2.wav	03Happy
/kaggle/working//train_aug_375_3.wav	03Happy
/kaggle/working//train_aug_376_0.wav	01Neutral
/kaggle/working//train_aug_376_1.wav	01Neutral
/kaggle/working//train_aug_376_2.wav	01Neutral
/kaggle/working//train_aug_376_3.wav	01Neutral
/kaggle/working//train_aug_377_0.wav	05Angry
/kaggle/working//train_aug_377_1.wav	05Angry
/kaggle/working//train_aug_377_2.wav	05Angry
/kaggle/working//train_aug_377_3.wav	05Angry
/kaggle/working//train_aug_378_0.wav	03Happy
/kaggle/working//train_aug_378_1.wav	03Happy
/kaggle/working//train_aug_378_2.wav	03Happy
/kaggle/working//train_aug_378_3.wav	03Happy
/kaggle/working//train_aug_379_0.wav	02Fearful
/kaggle/working//train_aug_379_1.wav	02Fearful
/kaggle/working//train_aug_379_2.wav	02Fearful
/kaggle/working//train_aug_379_3.wav	02Fearful
/kaggle/working//train_aug_380_0.wav	03Happy
/kaggle/working//train_aug_380_1.wav	03Happy
/kaggle/working//train_aug_380_2.wav	03Happy
/kaggle/working//train_aug_380_3.wav	03Happy
/kaggle/working//train_aug_381_0.wav	03Happy
/kaggle/working//train_aug_381_1.wav	03Happy
/kaggle/working//train_aug_381_2.wav	03Happy
/kaggle/working//train_aug_381_3.wav	03Happy
/kaggle/working//train_aug_382_0.wav	01Neutral
/kaggle/working//train_aug_382_1.wav	01Neutral
/kaggle/working//train_aug_382_2.wav	01Neutral
/kaggle/working//train_aug_382_3.wav	01Neutral
/kaggle/working//train_aug_383_0.wav	03Happy
/kaggle/working//train_aug_383_1.wav	03Happy
/kaggle/working//train_aug_383_2.wav	03Happy
/kaggle/working//train_aug_383_3.wav	03Happy
/kaggle/working//train_aug_384_0.wav	01Neutral
/kaggle/working//train_aug_384_1.wav	01Neutral
/kaggle/working//train_aug_384_2.wav	01Neutral
/kaggle/working//train_aug_384_3.wav	01Neutral
/kaggle/working//train_aug_385_0.wav	05Angry
/kaggle/working//train_aug_385_1.wav	05Angry
/kaggle/working//train_aug_385_2.wav	05Angry
/kaggle/working//train_aug_385_3.wav	05Angry
/kaggle/working//train_aug_386_0.wav	01Neutral
/kaggle/working//train_aug_386_1.wav	01Neutral
/kaggle/working//train_aug_386_2.wav	01Neutral
/kaggle/working//train_aug_386_3.wav	01Neutral
/kaggle/working//train_aug_387_0.wav	05Angry
/kaggle/working//train_aug_387_1.wav	05Angry
/kaggle/working//train_aug_387_2.wav	05Angry
/kaggle/working//train_aug_387_3.wav	05Angry
/kaggle/working//train_aug_388_0.wav	05Angry
/kaggle/working//train_aug_388_1.wav	05Angry
/kaggle/working//train_aug_388_2.wav	05Angry
/kaggle/working//train_aug_388_3.wav	05Angry
/kaggle/working//train_aug_389_0.wav	02Fearful
/kaggle/working//train_aug_389_1.wav	02Fearful
/kaggle/working//train_aug_389_2.wav	02Fearful
/kaggle/working//train_aug_389_3.wav	02Fearful
/kaggle/working//train_aug_390_0.wav	03Happy
/kaggle/working//train_aug_390_1.wav	03Happy
/kaggle/working//train_aug_390_2.wav	03Happy
/kaggle/working//train_aug_390_3.wav	03Happy
/kaggle/working//train_aug_391_0.wav	03Happy
/kaggle/working//train_aug_391_1.wav	03Happy
/kaggle/working//train_aug_391_2.wav	03Happy
/kaggle/working//train_aug_391_3.wav	03Happy
/kaggle/working//train_aug_392_0.wav	04Sad
/kaggle/working//train_aug_392_1.wav	04Sad
/kaggle/working//train_aug_392_2.wav	04Sad
/kaggle/working//train_aug_392_3.wav	04Sad
/kaggle/working//train_aug_393_0.wav	02Fearful
/kaggle/working//train_aug_393_1.wav	02Fearful
/kaggle/working//train_aug_393_2.wav	02Fearful
/kaggle/working//train_aug_393_3.wav	02Fearful
/kaggle/working//train_aug_394_0.wav	02Fearful
/kaggle/working//train_aug_394_1.wav	02Fearful
/kaggle/working//train_aug_394_2.wav	02Fearful
/kaggle/working//train_aug_394_3.wav	02Fearful
/kaggle/working//train_aug_395_0.wav	01Neutral
/kaggle/working//train_aug_395_1.wav	01Neutral
/kaggle/working//train_aug_395_2.wav	01Neutral
/kaggle/working//train_aug_395_3.wav	01Neutral
/kaggle/working//train_aug_396_0.wav	01Neutral
/kaggle/working//train_aug_396_1.wav	01Neutral
/kaggle/working//train_aug_396_2.wav	01Neutral
/kaggle/working//train_aug_396_3.wav	01Neutral
/kaggle/working//train_aug_397_0.wav	02Fearful
/kaggle/working//train_aug_397_1.wav	02Fearful
/kaggle/working//train_aug_397_2.wav	02Fearful
/kaggle/working//train_aug_397_3.wav	02Fearful
/kaggle/working//train_aug_398_0.wav	03Happy
/kaggle/working//train_aug_398_1.wav	03Happy
/kaggle/working//train_aug_398_2.wav	03Happy
/kaggle/working//train_aug_398_3.wav	03Happy
/kaggle/working//train_aug_399_0.wav	02Fearful
/kaggle/working//train_aug_399_1.wav	02Fearful
/kaggle/working//train_aug_399_2.wav	02Fearful
/kaggle/working//train_aug_399_3.wav	02Fearful
/kaggle/working//train_aug_400_0.wav	01Neutral
/kaggle/working//train_aug_400_1.wav	01Neutral
/kaggle/working//train_aug_400_2.wav	01Neutral
/kaggle/working//train_aug_400_3.wav	01Neutral
/kaggle/working//train_aug_401_0.wav	05Angry
/kaggle/working//train_aug_401_1.wav	05Angry
/kaggle/working//train_aug_401_2.wav	05Angry
/kaggle/working//train_aug_401_3.wav	05Angry
/kaggle/working//train_aug_402_0.wav	03Happy
/kaggle/working//train_aug_402_1.wav	03Happy
/kaggle/working//train_aug_402_2.wav	03Happy
/kaggle/working//train_aug_402_3.wav	03Happy
/kaggle/working//train_aug_403_0.wav	01Neutral
/kaggle/working//train_aug_403_1.wav	01Neutral
/kaggle/working//train_aug_403_2.wav	01Neutral
/kaggle/working//train_aug_403_3.wav	01Neutral
/kaggle/working//train_aug_404_0.wav	01Neutral
/kaggle/working//train_aug_404_1.wav	01Neutral
/kaggle/working//train_aug_404_2.wav	01Neutral
/kaggle/working//train_aug_404_3.wav	01Neutral
/kaggle/working//train_aug_405_0.wav	05Angry
/kaggle/working//train_aug_405_1.wav	05Angry
/kaggle/working//train_aug_405_2.wav	05Angry
/kaggle/working//train_aug_405_3.wav	05Angry
/kaggle/working//train_aug_406_0.wav	05Angry
/kaggle/working//train_aug_406_1.wav	05Angry
/kaggle/working//train_aug_406_2.wav	05Angry
/kaggle/working//train_aug_406_3.wav	05Angry
/kaggle/working//train_aug_407_0.wav	02Fearful
/kaggle/working//train_aug_407_1.wav	02Fearful
/kaggle/working//train_aug_407_2.wav	02Fearful
/kaggle/working//train_aug_407_3.wav	02Fearful
/kaggle/working//train_aug_408_0.wav	02Fearful
/kaggle/working//train_aug_408_1.wav	02Fearful
/kaggle/working//train_aug_408_2.wav	02Fearful
/kaggle/working//train_aug_408_3.wav	02Fearful
/kaggle/working//train_aug_409_0.wav	03Happy
/kaggle/working//train_aug_409_1.wav	03Happy
/kaggle/working//train_aug_409_2.wav	03Happy
/kaggle/working//train_aug_409_3.wav	03Happy
/kaggle/working//train_aug_410_0.wav	01Neutral
/kaggle/working//train_aug_410_1.wav	01Neutral
/kaggle/working//train_aug_410_2.wav	01Neutral
/kaggle/working//train_aug_410_3.wav	01Neutral
/kaggle/working//train_aug_411_0.wav	04Sad
/kaggle/working//train_aug_411_1.wav	04Sad
/kaggle/working//train_aug_411_2.wav	04Sad
/kaggle/working//train_aug_411_3.wav	04Sad
/kaggle/working//train_aug_412_0.wav	02Fearful
/kaggle/working//train_aug_412_1.wav	02Fearful
/kaggle/working//train_aug_412_2.wav	02Fearful
/kaggle/working//train_aug_412_3.wav	02Fearful
/kaggle/working//train_aug_413_0.wav	03Happy
/kaggle/working//train_aug_413_1.wav	03Happy
/kaggle/working//train_aug_413_2.wav	03Happy
/kaggle/working//train_aug_413_3.wav	03Happy
/kaggle/working//train_aug_414_0.wav	03Happy
/kaggle/working//train_aug_414_1.wav	03Happy
/kaggle/working//train_aug_414_2.wav	03Happy
/kaggle/working//train_aug_414_3.wav	03Happy
/kaggle/working//train_aug_415_0.wav	04Sad
/kaggle/working//train_aug_415_1.wav	04Sad
/kaggle/working//train_aug_415_2.wav	04Sad
/kaggle/working//train_aug_415_3.wav	04Sad
/kaggle/working//train_aug_416_0.wav	04Sad
/kaggle/working//train_aug_416_1.wav	04Sad
/kaggle/working//train_aug_416_2.wav	04Sad
/kaggle/working//train_aug_416_3.wav	04Sad
/kaggle/working//train_aug_417_0.wav	05Angry
/kaggle/working//train_aug_417_1.wav	05Angry
/kaggle/working//train_aug_417_2.wav	05Angry
/kaggle/working//train_aug_417_3.wav	05Angry
/kaggle/working//train_aug_418_0.wav	03Happy
/kaggle/working//train_aug_418_1.wav	03Happy
/kaggle/working//train_aug_418_2.wav	03Happy
/kaggle/working//train_aug_418_3.wav	03Happy
/kaggle/working//train_aug_419_0.wav	04Sad
/kaggle/working//train_aug_419_1.wav	04Sad
/kaggle/working//train_aug_419_2.wav	04Sad
/kaggle/working//train_aug_419_3.wav	04Sad
/kaggle/working//train_aug_420_0.wav	02Fearful
/kaggle/working//train_aug_420_1.wav	02Fearful
/kaggle/working//train_aug_420_2.wav	02Fearful
/kaggle/working//train_aug_420_3.wav	02Fearful
/kaggle/working//train_aug_421_0.wav	01Neutral
/kaggle/working//train_aug_421_1.wav	01Neutral
/kaggle/working//train_aug_421_2.wav	01Neutral
